title,artist,date,category,medium,id,url,image
Colagens & Desenhos,Alex Flemming,2011;,Livro de Artista,offset em cores sobre papel encadernado com cartão e espiral de plástico,23228,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23228,
Alex Flemming,Alex Flemming,2011;,Livro de Artista,acrílica e offset em cores sobre papel encadernado com cartão e espiral de plástico,23227,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23227,
Discourse on Identity,Alex Flemming,2005;,Livro de Artista,acrílica e offset em cores sobre papel encadernado com cartão e espiral de metal,23226,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23226,
Sem título,Alex Flemming,2013;,Desenho | Colagem,acrílica sobre offset em cores sobre papel,23225,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23225,
Sem título,Alex Flemming,2013;,Desenho | Colagem,camiseta de algodão e acrílica sobre offset em cores sobre papel,23224,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23224,
Sem título,Alex Flemming,2013;,Desenho | Colagem,acrílica sobre offset em cores sobre papel,23223,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23223,
Sem título,Alex Flemming,2013;,Desenho | Colagem,meia de algodão e acrílica sobre offset em cores sobre papel,23222,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23222,
Sem título,Vânia Mignone,2014;,Pintura,acrílica sobre aglomerado de madeira,23221,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23221,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/99395_ca_object_representations_media_778_large.jpg
Sem título (Prisma Branco),Macaparana,1989;,Pintura | Relevo,pigmento e resina acrílica sobre tela colada sobre compensado de madeira,23220,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23220,
Sem título (Branco),Macaparana,1989;,Pintura | Relevo,pigmento e resina acrílica sobre tela colada sobre aglomerado de madeira,23219,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23219,
Book of Faces of Facebook,Zed Nesti,2009 – 2010;,Desenho,carvão sobre papel,23218,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23218,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/5/36696_ca_object_representations_media_7558_large.jpg
Mesa Branca,Zed Nesti,2011;,Pintura,óleo sobre tela,23217,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23217,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/30665_ca_object_representations_media_2667_large.jpg
Sem título,José de Quadros,2009;,Desenho,"sépia, sanguínea e resina acrílica sobre jornal",23216,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23216,
Sem título,José de Quadros,2006 – 2007;,Desenho,"sépia, sanguínea e resina acrílica sobre jornal",23215,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23215,
Sem título,José de Quadros,2006 – 2007;,Desenho,"sépia, sanguínea e resina acrílica sobre jornal",23214,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23214,
Sem título,José de Quadros,2006 – 2007;,Desenho,"sépia, sanguínea e resina acrílica sobre jornal",23213,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23213,
Sem título,José de Quadros,2006 – 2007;,Desenho,"sépia, sanguínea e resina acrílica sobre jornal",23212,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23212,
Sem título,José de Quadros,2006 – 2007;,Desenho,"sépia, sanguínea e resina acrílica sobre jornal",23211,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23211,
Sem título,José de Quadros,2006 – 2007;,Desenho,"sépia, sanguínea e resina acrílica sobre jornal",23210,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23210,
Sem título,José de Quadros,2010;,Desenho,"sépia, sanguínea e resina acrílica sobre jornal",23209,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23209,
Sem título,José de Quadros,2010;,Desenho,"sépia, sanguínea e resina acrílica sobre jornal",23208,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23208,
Sem título,José de Quadros,2010;,Desenho,"sépia, sanguínea e resina acrílica sobre jornal",23207,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23207,
Sem título,José de Quadros,2006 – 2009;,Desenho,"sépia, sanguínea e resina acrílica sobre jornal",23206,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23206,
Sem título,José de Quadros,2010;,Desenho,"sépia, sanguínea e resina acrílica sobre jornal",23205,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23205,
Horizonte Eólico,Paulo Nenflidio,2014;,Escultura | Instalação,tubos e conexões de PVC,23204,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23204,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/31582_ca_object_representations_media_799_large.jpg
Foi assim que me ensinaram,Flávio Cerqueira,2011;,Escultura | Assemblage,faiança e livros,23203,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23203,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/6/5/66235_ca_object_representations_media_6555_large.jpg
Palomo,Berna Reale,2013 – 2014;,Fotografia digital,impressão jato de tinta em cores sobre papel,23202,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23202,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/93406_ca_object_representations_media_798_large.jpg
Capa Branca,Rodrigo Bivar,2013 – 2014;,Pintura,óleo sobre tela,23201,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23201,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/23014_ca_object_representations_media_797_large.jpg
Sem título (Marc Ferrez),Rodrigo Bivar,2012;,Pintura,óleo sobre papel,23200,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23200,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/2/5612_ca_object_representations_media_8230_large.jpg
Sem título (Marc Ferrez),Rodrigo Bivar,2012;,Pintura,óleo sobre papel,23199,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23199,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/2/80692_ca_object_representations_media_8229_large.jpg
Sem título,Artur Barrio,1973 – 2008;,Desenho | Assemblage | Colagem,"pincel atômico e fotografia em cores sobre papel colado sobre papel grampeado sobre papel, laca, recorte de papelão, plástico e fragmentos de camadas de tinta de parede montados em caixa de madeira e vidro",23198,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23198,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/49870_ca_object_representations_media_796_large.jpg
Retificação,Julio Meiron,2005;,Objeto | Assemblage,madeira e cadernos de capa dura,23197,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23197,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/10740_ca_object_representations_media_795_large.jpg
Sem título,Celina Yamauchi,2012;,Fotografia digital,impressão jato de tinta sobre papel,23196,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23196,
Sem título,Celina Yamauchi,2012;,Fotografia digital,impressão jato de tinta sobre papel,23195,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23195,
Sem título,Celina Yamauchi,2012;,Fotografia digital,impressão jato de tinta sobre papel,23194,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23194,
O espectro de cor da minha vida de 1989,Ana Amorim,1989;,Painel | Registro de performance,"sacos plásticos, objetos diversos, caneta esferográfica sobre etiqueta adesiva e texto",23193,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23193,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/2/70245_ca_object_representations_media_7287_large.jpg
Eye Dada,Jaques Faing,2011;,Fotografia digital | Objeto,"impressão sobre película transparente montada em caixas de alumínio com lâmpada fluorescente, parafusos e porcas",23192,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23192,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/31137_ca_object_representations_media_777_large.jpg
Um Amor sem Igual,Nina Pandolfo,2013;,Objeto,"pelúcia, manta acrílica, resina epóxi, isopor, resina poliéster e cola de contato",23191,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23191,
Grande Tela de 1990,Ana Amorim,1990;,Painel | Registro de performance,"lápis-aquarela, acrílica, caneta esferográfica, recortes de papel, decalques e diversos pequenos objetos colados com fita adesiva sobre papel",23186,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23186,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/6/3/92329_ca_object_representations_media_6372_large.jpg
Grande Tela de 1989,Ana Amorim,1989;,Painel | Registro de performance,caneta esferográfica e líquido corretor branco sobre tela crua,23185,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23185,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/6/3/61708_ca_object_representations_media_6375_large.jpg
Pintura nº 17,Sara Goldman-Belz,2003;,Pintura,"anilina, spray de tinta metálica, corantes e pó-de-mármore sobre tela",23184,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23184,
Vestígios,Sara Goldman-Belz,1993 – 2003;,Pintura,"acrílica, spray de tinta metálica, plástico-bolha, pincel de fibra de vidro, resina e catalisador sobre tela",23183,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23183,
Mãe de Ó,Sara Goldman-Belz,1983;,Pintura,acrílica e tinta metálica sobre tela,23182,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23182,
Marlene pensando,Sara Goldman-Belz,1977;,Pintura,óleo sobre tela,23181,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23181,
Infernus,Regina Silveira,2008;,Audiovisual | Objeto,"madeira pintada, aparelho de DVD, monitor e vídeo digital VOB, som, cor, 29'30",23180,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23180,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/7/81171_ca_object_representations_media_7785_large.jpg
Armadilha para não pegar,Nino Cais,2012;,Objeto,"madeira, compensado de madeira, alumínio e granito",23179,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23179,
Armadilha para não pegar,Nino Cais,2012;,Objeto,"madeira, compensado de madeira, alumínio e granito",23178,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23178,
Armadilha para não pegar,Nino Cais,2012;,Objeto,"madeira, compensado de madeira, alumínio e granito",23177,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23177,
Sem título,Nino Cais,2007;,Fotografia digital,impressão em cores sobre papel,23176,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23176,
Sem título,Nino Cais,2011;,Fotografia digital,impressão jato de tinta em cores sobre papel de algodão,23175,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23175,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/9640_ca_object_representations_media_776_large.jpg
Sem título,Nino Cais,2011;,Fotografia digital,impressão jato de tinta em cores sobre papel de algodão,23174,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23174,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/220_ca_object_representations_media_775_large.jpg
Sem título,Nino Cais,2011;,Fotografia digital,impressão jato de tinta em cores sobre papel de algodão,23173,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23173,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/46772_ca_object_representations_media_774_large.jpg
TokyoShow [A Busca do Amor],Gustavo Von Ha,;,Vídeo,"vídeo digital, som, cor, falado em Inglês, 4'59",23172,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23172,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/4/64028_ca_object_representations_media_7479_large.jpg
Operador,Gabriel Borba,2012;,Vídeo,"vídeo digital, som, cor, 50''",23171,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23171,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/5/22908_ca_object_representations_media_7572_large.jpg
Sem título,Nazareno Rodrigues,2013;,Gravura,água-forte sobre papel,23170,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23170,
Sem título,Nazareno Rodrigues,2013;,Gravura,água-forte sobre papel,23169,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23169,
Sem título,Nazareno Rodrigues,2013;,Gravura,água-forte sobre papel,23168,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23168,
Sem título,Nazareno Rodrigues,2013;,Gravura,água-forte sobre papel,23167,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23167,
Sem título,Nazareno Rodrigues,2013;,Gravura,água-forte sobre papel,23166,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23166,
Sem título,Nazareno Rodrigues,2013;,Gravura,água-forte sobre papel,23165,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23165,
Retrato de Bertha Krasilchik,José Antônio da Silva,1975;,Pintura,óleo sobre tela,23164,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23164,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/7/61787_ca_object_representations_media_7728_large.jpg
Retrato de Isaac Krasilchik,José Antônio da Silva,1975;,Pintura,óleo sobre tela,23163,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23163,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/7/78814_ca_object_representations_media_7729_large.jpg
Sem título (Tina),Estela Sokol,2013;,Painel | Relevo,PVC sobre estrutura de madeira,23162,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23162,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/62802_ca_object_representations_media_773_large.jpg
Ofélia,Estela Sokol,2011;,Fotografia digital | Assemblage,granito e impressão em cores sobre papel montado em metacrilato,23161,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23161,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/54756_ca_object_representations_media_772_large.jpg
Sinuca 2,João Loureiro,1999;,Objeto | Instalação,feltro e revestimento laminado sobre madeira,23160,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23160,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/59763_ca_object_representations_media_771_large.jpg
Zootécnico,João Loureiro,2009;,Instalação,"espuma, cola adesiva e estrutura de metal",23159,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23159,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/75995_ca_object_representations_media_770_large.jpg
Esquema Óptico,Bruno Dunley,2013;,Pintura,óleo sobre tela,23158,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23158,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/66137_ca_object_representations_media_769_large.jpg
The Ear,Bruno Dunley,2012;,Pintura,óleo sobre tela,23157,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23157,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/63467_ca_object_representations_media_768_large.jpg
Cadernos,Sérgio Fingermann,2012;,Fotografia digital | Desenho,"impressão jato de tinta, acrílica, aquarela e grafite sobre papel",23156,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23156,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/17722_ca_object_representations_media_767_large.jpg
Cadernos,Sérgio Fingermann,2012;,Fotografia digital | Desenho,"impressão jato de tinta, acrílica, aquarela e grafite sobre papel",23155,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23155,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/44661_ca_object_representations_media_766_large.jpg
Cadernos,Sérgio Fingermann,2012;,Fotografia digital | Desenho,"impressão jato de tinta, acrílica, aquarela e grafite sobre papel",23154,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23154,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/80776_ca_object_representations_media_765_large.jpg
Cadernos,Sérgio Fingermann,2012;,Fotografia digital | Desenho,"impressão jato de tinta, acrílica, aquarela e grafite sobre papel",23153,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23153,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/21442_ca_object_representations_media_764_large.jpg
Cadernos,Sérgio Fingermann,2012;,Fotografia digital | Desenho,"impressão jato de tinta, acrílica, aquarela e grafite sobre papel",23152,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23152,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/83275_ca_object_representations_media_763_large.jpg
Cadernos,Sérgio Fingermann,2011;,Fotografia digital | Desenho,"impressão jato de tinta, acrílica, aquarela e grafite sobre papel",23151,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23151,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/45598_ca_object_representations_media_762_large.jpg
Sem título nº 2,Sérgio Fingermann,2010;,Pintura,óleo sobre tela,23150,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23150,
Leitora,Paulo Pasta,1987;,Pintura | Desenho,"esmalte sintético, carvão seco e grafite sobre papel",23149,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23149,
O Gato do Franz Kline,Paulo Pasta,1987;,Pintura | Desenho,"esmalte sintético, areia, carvão seco e grafite sobre papel",23148,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23148,
O Relógio,Paulo Pasta,1986;,Pintura | Desenho,"esmalte sintético, carvão seco e grafite sobre papel",23147,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23147,
A Sopa,Paulo Pasta,1986;,Pintura | Desenho,"esmalte sintético, carvão seco e grafite sobre papel",23146,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23146,
Sem título,Paulo Pasta,1986;,Pintura | Desenho,"esmalte sintético, carvão seco e grafite sobre papel",23145,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23145,
Sem título,Paulo Pasta,1986;,Pintura | Desenho,crayon e pastel oleoso sobre papel,23144,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23144,
Fumante,Paulo Pasta,1985;,Pintura | Desenho,"esmalte sintético, carvão seco e grafite sobre papel",23143,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23143,
O Escultor,Paulo Pasta,1985;,Pintura | Desenho,"esmalte sintético, carvão seco e grafite sobre papel",23142,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23142,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/64957_ca_object_representations_media_761_large.jpg
O Pintor,Paulo Pasta,1985;,Pintura | Desenho,esmalte sintético e carvão seco sobre papel,23141,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23141,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/630_ca_object_representations_media_760_large.jpg
Re-banho,Tales Frey,2010;,Vídeo digital | Registro de ação,"vídeo digital MOV, som, cor, 11'32",23140,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23140,
Sem título,Camille Kachani,2013;,Objeto | Assemblage,martelo em aço e madeira e planta de plástico,23139,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23139,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/7/48371_ca_object_representations_media_8738_large.jpg
Sem título,Camille Kachani,2013;,Objeto | Assemblage,pá-de-pedreiro em metal e madeira e planta de plástico,23138,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23138,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/7/41798_ca_object_representations_media_8736_large.jpg
Sem título,Camille Kachani,2012;,Objeto,madeira,23137,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23137,
Invisível,Camille Kachani,2008;,Pintura | Colagem,recortes de pelúcia costurados sobre lona,23136,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23136,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/81667_ca_object_representations_media_759_large.jpg
Sem título,Hudinilson Jr.,2010;,,spray sobre papel,23135,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23135,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/73170_ca_object_representations_media_2660_large.jpg
Sem título,Hudinilson Jr.,2006;,,spray sobre tela,23134,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23134,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/63393_ca_object_representations_media_2659_large.jpg
Sem título,Hudinilson Jr.,2006;,,spray sobre compensado de madeira,23133,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23133,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/95652_ca_object_representations_media_2657_large.jpg
"Um Paulista, Paulistano, Urbano, Viajante",Hudinilson Jr.,2004;,Impressão fotomecânica,"espelhos, meias, isqueiros, moeda, chave, adesivos, spray sobre madeira e papelão, embalagens de cigarro, cd, mármore, recortes de offset em cores e pb, fotografia pb e fotocópia sobre papel colados sobre mala de aglomerado de madeira",23132,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23132,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/9831_ca_object_representations_media_2656_large.jpg
Sem título,Hudinilson Jr.,2004;,,spray sobre madeira,23131,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23131,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/56744_ca_object_representations_media_2655_large.jpg
Sem título,Hudinilson Jr.,2002;,,impressão em cores sobre tecido,23130,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23130,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/11273_ca_object_representations_media_2654_large.jpg
Sem título,Hudinilson Jr.,1980;,Impressão fotomecânica,"fotocópia sobre papel, recortes de papel de seda e de cartão, fragmento de metal enferrujado e grafite sobre cartão",23129,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23129,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/64033_ca_object_representations_media_2653_large.jpg
Sem título,Hudinilson Jr.,1980;,Impressão fotomecânica,"fotocópia sobre papel, recorte de papel de seda, folhas secas, madeira e grafite sobre papel",23128,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23128,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/36638_ca_object_representations_media_2652_large.jpg
Sem título,Hudinilson Jr.,1980;,Livro de Artista | Impressão fotomecânica,"fotocópia sobre papel, etiqueta e carimbo sobre capa de papel cartão encadernados com espiral de metal",23127,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23127,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/62722_ca_object_representations_media_2651_large.jpg
Sem título,Hudinilson Jr.,1979;,Livro de Artista | Impressão fotomecânica,carimbo e fotocópia sobre papel e capa de papel cartão encadernados com espiral de metal,23126,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23126,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/63820_ca_object_representations_media_2650_large.jpg
Sem título,Hudinilson Jr.,1978;,,"recortes de offset em cores sobre papel, envelopes, folhas secas, penas, clipes de metal e nanquim sobre papel",23125,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23125,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/77343_ca_object_representations_media_2649_large.jpg
Sem título,Hudinilson Jr.,1978;,,"recortes de offset em cores e pb sobre papel, nanquim sobre papel arroz e cartão, envelopes, adesivos, selos, cartas de baralho, tecidos, alfinete de metal, grampos, fita crepe, folhas secas, negativo, corrente de metal, penas e plástico costurado",23124,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23124,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/7/50735_ca_object_representations_media_8735_large.jpg
Sem título,Hudinilson Jr.,1978;,,"recorte de offset pb sobre papel, fotografia pb sobre papel e cortiça sobre cartão",23123,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23123,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/34130_ca_object_representations_media_2646_large.jpg
Sem título,Hudinilson Jr.,1978;,,"recortes de offset em cores sobre papel, nanquim sobre recorte de papel, nanquim e grafite sobre cartão",23122,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23122,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/51294_ca_object_representations_media_2645_large.jpg
Sem título,Hudinilson Jr.,1978;,,"recortes de offset em cores sobre papel, fotografia pb, fragmento de metal enferrujado e grafite sobre cartão",23121,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23121,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/3126_ca_object_representations_media_2644_large.jpg
Sem título,Hudinilson Jr.,1978;,,"recortes de papel arroz e de offset pb sobre papel, fita plástica e espelho sobre cartão",23120,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23120,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/69058_ca_object_representations_media_2643_large.jpg
Sem título,Hudinilson Jr.,1978;,,"recortes de offset em cores sobre papel, fita adesiva, fragmentos de entretela, de metro de madeira e de miniatura plástica, cartão com gravação dourada, pastel oleoso e nanquim sobre cartão",23119,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23119,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/1583_ca_object_representations_media_2642_large.jpg
Sem título,Hudinilson Jr.,1978;,,"recortes de offset pb e em cores sobre papel, envelope, folhas secas e pastel oleoso sobre papel",23118,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23118,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/7/87435_ca_object_representations_media_8771_large.jpg
Sem título,Hudinilson Jr.,1978;,,"recortes de papel e de offset pb sobre papel, tecido, penas, peça de metal e nanquim sobre papel",23117,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23117,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/50152_ca_object_representations_media_2640_large.jpg
Sem título,Hudinilson Jr.,1977;,,"recortes de offset pb sobre papel, raiz seca, alfinete de metal e nanquim sobre papel",23116,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23116,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/938_ca_object_representations_media_2639_large.jpg
Sem título,Hudinilson Jr.,1977;,,"recorte de offset pb e em cores sobre papel, pena, fotografia pb e nanquim sobre papel",23115,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23115,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/13773_ca_object_representations_media_2638_large.jpg
Sem título,Hudinilson Jr.,1977;,,"recorte de offset pb sobre papel, folha seca e nanquim sobre papel",23114,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23114,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/97481_ca_object_representations_media_2637_large.jpg
Autorretrato,Hudinilson Jr.,1977;,,"recorte de offset em cores sobre papel, folha seca, fotografia pb e nanquim sobre papel",23113,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23113,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/7/88764_ca_object_representations_media_8770_large.jpg
Sem título,Hudinilson Jr.,;,,pastel oleoso sobre papel,23112,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23112,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/77151_ca_object_representations_media_2665_large.jpg
Sem título,Hudinilson Jr.,;,,pastel oleoso sobre papel,23111,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23111,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/65849_ca_object_representations_media_2664_large.jpg
Sem título,Hudinilson Jr.,;,,grafite sobre papel,23110,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23110,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/20019_ca_object_representations_media_2663_large.jpg
Sem título,Hudinilson Jr.,;,Impressão fotomecânica,fotocópia sobre papel,23109,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/23109,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/2/6/76302_ca_object_representations_media_2662_large.jpg
